time(s)	speed(km/s)	position(km)	M(r)(kg)
930430	-1.24941	-0.180846	3.97559e+011
930440	-1.22022	-0.184195	4.20057e+011
930450	-1.19049	-0.187461	4.42797e+011
930460	-1.16023	-0.190642	4.65722e+011
930470	-1.12945	-0.193736	4.88772e+011
930480	-1.09818	-0.196743	5.11886e+011
930490	-1.06642	-0.199661	5.35003e+011
930500	-1.03419	-0.202489	5.5806e+011
930510	-1.0015	-0.205226	5.80993e+011
930520	-0.968375	-0.20787	6.03738e+011
930530	-0.93482	-0.21042	6.26232e+011
930540	-0.900853	-0.212875	6.48409e+011
930550	-0.86649	-0.215234	6.70207e+011
930560	-0.831746	-0.217497	6.91562e+011
930570	-0.796637	-0.219661	7.12411e+011
930580	-0.761178	-0.221726	7.32694e+011
930590	-0.725387	-0.223691	7.52349e+011
930600	-0.689278	-0.225556	7.7132e+011
930610	-0.652868	-0.227318	7.89547e+011
930620	-0.616173	-0.228979	8.06978e+011
930630	-0.57921	-0.230537	8.23558e+011
930640	-0.541996	-0.231991	8.39237e+011
930650	-0.504547	-0.23334	8.53969e+011
930660	-0.466881	-0.234585	8.67706e+011
930670	-0.429013	-0.235724	8.80408e+011
930680	-0.390962	-0.236757	8.92035e+011
930690	-0.352744	-0.237684	9.02551e+011
930700	-0.314376	-0.238504	9.11925e+011
930710	-0.275876	-0.239216	9.20126e+011
930720	-0.23726	-0.239822	9.2713e+011
930730	-0.198547	-0.24032	9.32915e+011
930740	-0.159754	-0.24071	9.37463e+011
930750	-0.120898	-0.240991	9.4076e+011
930760	-0.0819962	-0.241165	9.42796e+011
930770	-0.0430664	-0.241231	9.43565e+011
930780	-0.00412605	-0.241188	9.43065e+011
930790	0.0348074	-0.241037	9.41297e+011
930800	0.0737166	-0.240779	9.38269e+011
930810	0.112584	-0.240412	9.33988e+011
930820	0.151392	-0.239937	9.28469e+011
930830	0.190124	-0.239355	9.2173e+011
930840	0.228761	-0.238666	9.13792e+011
930850	0.267288	-0.23787	9.0468e+011
930860	0.305686	-0.236968	8.94422e+011
930870	0.343938	-0.235959	8.83051e+011
930880	0.382027	-0.234845	8.70602e+011
930890	0.419937	-0.233626	8.57114e+011
930900	0.45765	-0.232303	8.42628e+011
930910	0.495149	-0.230875	8.27189e+011
930920	0.532418	-0.229344	8.10845e+011
930930	0.569439	-0.227711	7.93646e+011
930940	0.606197	-0.225976	7.75643e+011
930950	0.642675	-0.22414	7.56892e+011
930960	0.678857	-0.222204	7.37449e+011
930970	0.714726	-0.220169	7.17371e+011
930980	0.750266	-0.218036	6.96718e+011
930990	0.785463	-0.215805	6.75552e+011
931000	0.820299	-0.213478	6.53934e+011
931010	0.854759	-0.211056	6.31926e+011
931020	0.888828	-0.20854	6.09592e+011
931030	0.922492	-0.20593	5.86996e+011
931040	0.955734	-0.203229	5.642e+011
931050	0.98854	-0.200438	5.41269e+011
931060	1.0209	-0.197557	5.18265e+011
931070	1.05279	-0.194588	4.9525e+011
931080	1.0842	-0.191533	4.72286e+011
931090	1.11511	-0.188393	4.49434e+011
931100	1.14553	-0.185168	4.26751e+011
931110	1.17542	-0.181862	4.04295e+011
931120	1.20477	-0.178474	3.82122e+011
931130	1.23358	-0.175008	3.60285e+011
931140	1.26183	-0.171463	3.38835e+011
931150	1.28951	-0.167843	3.17822e+011
931160	1.31661	-0.164148	2.97291e+011
931170	1.3431	-0.160381	2.77287e+011
931180	1.36899	-0.156542	2.57849e+011
931190	1.39426	-0.152634	2.39015e+011
931200	1.4189	-0.148658	2.20821e+011
931210	1.4429	-0.144617	2.03297e+011
931220	1.46624	-0.140511	1.8647e+011
931230	1.48892	-0.136344	1.70366e+011
931240	1.51093	-0.132116	1.55005e+011
931250	1.53226	-0.127831	1.40404e+011
931260	1.55289	-0.123488	1.26576e+011
931270	1.57283	-0.119092	1.13532e+011
931280	1.59205	-0.114643	1.01277e+011
931290	1.61056	-0.110143	8.98144e+010
931300	1.62834	-0.105595	7.9142e+010
931310	1.64538	-0.101001	6.92551e+010
931320	1.66169	-0.0963626	6.0145e+010
931330	1.67724	-0.091682	5.17996e+010
931340	1.69204	-0.0869613	4.42031e+010
931350	1.70608	-0.0822027	3.73364e+010
931360	1.71935	-0.0774083	3.11772e+010
931370	1.73185	-0.0725803	2.56998e+010
931380	1.74356	-0.0677208	2.08756e+010
931390	1.75449	-0.062832	1.66731e+010
931400	1.76464	-0.0579161	1.30579e+010
931410	1.77399	-0.0529754	9.99303e+009
931420	1.78254	-0.048012	7.43917e+009
931430	1.79029	-0.0430283	5.3547e+009
931440	1.79723	-0.0380263	3.69595e+009
931450	1.80337	-0.0330084	2.41739e+009
931460	1.8087	-0.0279768	1.47187e+009
931470	1.81322	-0.0229339	8.10784e+008
931480	1.81692	-0.0178817	3.84328e+008
931490	1.8198	-0.0128227	1.41714e+008
931500	1.82187	-0.00775906	3.1398e+007
931510	1.82313	-0.00269308	1.31287e+006
931520	1.82356	0.00237297	898158
931530	1.82318	0.00743683	2.76463e+007
931540	1.82198	0.0124962	1.31162e+008
931550	1.81996	0.0175489	3.63262e+008
931560	1.81713	0.0225925	7.75116e+008
931570	1.81348	0.0276249	1.41702e+009
931580	1.80902	0.0326437	2.33816e+009
931590	1.80375	0.0376469	3.58641e+009
931600	1.79768	0.042632	5.2081e+009
931610	1.79079	0.0475968	7.24783e+009
931620	1.78311	0.0525392	9.74822e+009
931630	1.77463	0.057457	1.27498e+010
931640	1.76535	0.0623479	1.62907e+010
931650	1.75529	0.0672097	2.04066e+010
931660	1.74444	0.0720403	2.51305e+010
931670	1.73281	0.0768375	3.04925e+010
931680	1.72041	0.0815992	3.65201e+010
931690	1.70724	0.0863232	4.32371e+010
931700	1.6933	0.0910075	5.06647e+010
931710	1.67861	0.0956499	5.88203e+010
931720	1.66317	0.100248	6.77182e+010
931730	1.64699	0.104801	7.73692e+010
931740	1.63007	0.109305	8.77805e+010
931750	1.61243	0.11376	9.89556e+010
931760	1.59406	0.118162	1.10894e+011
931770	1.57499	0.122511	1.23594e+011
931780	1.55521	0.126803	1.37046e+011
931790	1.53474	0.131038	1.5124e+011
931800	1.51359	0.135213	1.66161e+011
931810	1.49176	0.139327	1.81792e+011
931820	1.46927	0.143377	1.98111e+011
931830	1.44613	0.147361	2.15093e+011
931840	1.42234	0.151279	2.32709e+011
931850	1.39792	0.155129	2.50928e+011
931860	1.37288	0.158907	2.69716e+011
931870	1.34723	0.162614	2.89033e+011
931880	1.32098	0.166247	3.08841e+011
931890	1.29414	0.169805	3.29095e+011
931900	1.26673	0.173285	3.4975e+011
931910	1.23876	0.176687	3.70758e+011
931920	1.21024	0.180009	3.92067e+011
931930	1.18118	0.18325	4.13625e+011
931940	1.1516	0.186408	4.35379e+011
931950	1.12151	0.189481	4.57272e+011
931960	1.09092	0.192469	4.79246e+011
931970	1.05985	0.19537	5.01244e+011
931980	1.02832	0.198183	5.23205e+011
931990	0.996324	0.200906	5.4507e+011
932000	0.963893	0.203538	5.66778e+011
932010	0.931037	0.206079	5.88268e+011
932020	0.897771	0.208527	6.09479e+011
932030	0.86411	0.21088	6.30349e+011
932040	0.830069	0.213139	6.50819e+011
932050	0.795663	0.215301	6.7083e+011
932060	0.760908	0.217366	6.90321e+011
932070	0.72582	0.219334	7.09236e+011
932080	0.690415	0.221202	7.27518e+011
932090	0.654707	0.222971	7.45113e+011
932100	0.618714	0.22464	7.61967e+011
932110	0.582452	0.226208	7.7803e+011
932120	0.545937	0.227673	7.93252e+011
932130	0.509185	0.229037	8.07588e+011
932140	0.472213	0.230297	8.20994e+011
932150	0.435037	0.231454	8.33428e+011
932160	0.397675	0.232507	8.44852e+011
932170	0.360143	0.233455	8.55232e+011
932180	0.322458	0.234298	8.64534e+011
932190	0.284637	0.235037	8.72731e+011
932200	0.246696	0.235669	8.79796e+011
932210	0.208654	0.236196	8.85709e+011
932220	0.170526	0.236617	8.9045e+011
932230	0.13233	0.236931	8.94006e+011
932240	0.094084	0.237139	8.96365e+011
932250	0.0558041	0.237241	8.9752e+011
932260	0.0175078	0.237237	8.97469e+011
932270	-0.0207879	0.237126	8.9621e+011
932280	-0.0590656	0.236908	8.9375e+011
932290	-0.0973083	0.236585	8.90094e+011
932300	-0.135499	0.236156	8.85256e+011
932310	-0.17362	0.23562	8.79251e+011
932320	-0.211655	0.23498	8.72097e+011
932330	-0.249586	0.234234	8.63818e+011
932340	-0.287397	0.233383	8.54438e+011
932350	-0.32507	0.232428	8.43989e+011
932360	-0.36259	0.231368	8.32502e+011
932370	-0.399938	0.230205	8.20013e+011
932380	-0.437099	0.22894	8.06561e+011
932390	-0.474055	0.227572	7.92187e+011
932400	-0.51079	0.226102	7.76936e+011
932410	-0.547289	0.224531	7.60854e+011
932420	-0.583533	0.222859	7.4399e+011
932430	-0.619508	0.221089	7.26395e+011
932440	-0.655197	0.219219	7.08123e+011
932450	-0.690584	0.217252	6.89228e+011
932460	-0.725654	0.215187	6.69766e+011
932470	-0.76039	0.213027	6.49795e+011
932480	-0.794777	0.210771	6.29373e+011
932490	-0.828801	0.208422	6.0856e+011
932500	-0.862445	0.205979	5.87415e+011
932510	-0.895695	0.203445	5.66e+011
932520	-0.928536	0.20082	5.44373e+011
932530	-0.960953	0.198106	5.22597e+011
932540	-0.992932	0.195303	5.0073e+011
932550	-1.02446	0.192414	4.78832e+011
932560	-1.05552	0.189439	4.56962e+011
932570	-1.0861	0.186379	4.35178e+011
932580	-1.11618	0.183237	4.13536e+011
932590	-1.14576	0.180013	3.92092e+011
932600	-1.17482	0.17671	3.70897e+011
932610	-1.20335	0.173327	3.50005e+011
932620	-1.23133	0.169868	3.29465e+011
932630	-1.25875	0.166333	3.09323e+011
932640	-1.2856	0.162725	2.89626e+011
932650	-1.31187	0.159045	2.70415e+011
932660	-1.33754	0.155293	2.51729e+011
932670	-1.36261	0.151474	2.33607e+011
932680	-1.38706	0.147587	2.16081e+011
932690	-1.41088	0.143635	1.99182e+011
932700	-1.43407	0.139619	1.82939e+011
932710	-1.45661	0.135541	1.67375e+011
932720	-1.47849	0.131404	1.52511e+011
932730	-1.4997	0.127209	1.38365e+011
932740	-1.52023	0.122957	1.24951e+011
932750	-1.54008	0.118652	1.12279e+011
932760	-1.55923	0.114294	1.00356e+011
932770	-1.57768	0.109886	8.91868e+010
932780	-1.59542	0.10543	7.87701e+010
932790	-1.61244	0.100927	6.91028e+010
932800	-1.62873	0.0963801	6.01777e+010
932810	-1.64429	0.091791	5.19845e+010
932820	-1.65911	0.0871618	4.45094e+010
932830	-1.67318	0.0824945	3.77354e+010
932840	-1.68649	0.0777913	3.16422e+010
932850	-1.69905	0.0730543	2.62066e+010
932860	-1.71084	0.0682856	2.14023e+010
932870	-1.72187	0.0634873	1.72002e+010
932880	-1.73212	0.0586616	1.35686e+010
932890	-1.74158	0.0538107	1.04732e+010
932900	-1.75027	0.0489368	7.87737e+009
932910	-1.75817	0.044042	5.74217e+009
932920	-1.76528	0.0391286	4.02677e+009
932930	-1.7716	0.0341987	2.68846e+009
932940	-1.77712	0.0292546	1.6829e+009
932950	-1.78184	0.0242985	9.64302e+008
932960	-1.78576	0.0193326	4.85675e+008
932970	-1.78888	0.0143592	1.99004e+008
932980	-1.7912	0.00938039	5.548e+007
932990	-1.79271	0.00439852	5.71999e+006
933000	-1.79342	-0.000584196	13401.4
933010	-1.79333	-0.00556554	1.15877e+007
933020	-1.79243	-0.0105433	7.8777e+007
933030	-1.79073	-0.0155152	2.5104e+008
933040	-1.78823	-0.020479	5.77295e+008
933050	-1.78492	-0.0254325	1.10571e+009
933060	-1.78081	-0.0303735	1.88347e+009
933070	-1.77591	-0.0352998	2.95658e+009
933080	-1.77021	-0.0402091	4.36966e+009
933090	-1.76372	-0.0450993	6.16572e+009
933100	-1.75644	-0.0499682	8.38601e+009
933110	-1.74838	-0.0548136	1.10698e+010
933120	-1.73953	-0.0596333	1.42542e+010
933130	-1.7299	-0.0644253	1.79739e+010
933140	-1.7195	-0.0691872	2.22613e+010
933150	-1.70833	-0.0739171	2.71461e+010
933160	-1.6964	-0.0786127	3.26552e+010
933170	-1.68371	-0.0832721	3.88125e+010
933180	-1.67027	-0.087893	4.56391e+010
933190	-1.65608	-0.0924736	5.31529e+010
933200	-1.64115	-0.0970116	6.13684e+010
933210	-1.62549	-0.101505	7.02971e+010
933220	-1.60911	-0.105952	7.99471e+010
933230	-1.59201	-0.110351	9.03229e+010
933240	-1.57419	-0.114699	1.01426e+011
933250	-1.55568	-0.118994	1.13253e+011
933260	-1.53647	-0.123235	1.258e+011
933270	-1.51658	-0.127421	1.39057e+011
933280	-1.49601	-0.131548	1.53011e+011
933290	-1.47477	-0.135615	1.67646e+011
933300	-1.45288	-0.13962	1.82944e+011
933310	-1.43034	-0.143562	1.9888e+011
933320	-1.40717	-0.147439	2.1543e+011
933330	-1.38337	-0.151248	2.32565e+011
933340	-1.35895	-0.154989	2.50252e+011
933350	-1.33393	-0.15866	2.68457e+011
933360	-1.30832	-0.162258	2.87141e+011
933370	-1.28213	-0.165783	3.06265e+011
933380	-1.25537	-0.169233	3.25786e+011
933390	-1.22805	-0.172607	3.45659e+011
933400	-1.20019	-0.175902	3.65835e+011
933410	-1.17179	-0.179117	3.86267e+011
933420	-1.14288	-0.182252	4.06903e+011
933430	-1.11346	-0.185304	4.2769e+011
933440	-1.08355	-0.188272	4.48574e+011
933450	-1.05316	-0.191156	4.69499e+011
933460	-1.0223	-0.193952	4.90411e+011
933470	-0.99099	-0.196662	5.1125e+011
933480	-0.959244	-0.199282	5.31961e+011
933490	-0.927075	-0.201813	5.52484e+011
933500	-0.894497	-0.204252	5.72762e+011
933510	-0.861526	-0.2066	5.92737e+011
933520	-0.828176	-0.208854	6.12351e+011
933530	-0.794462	-0.211014	6.31547e+011
933540	-0.7604	-0.213079	6.5027e+011
933550	-0.726004	-0.215048	6.68463e+011
933560	-0.69129	-0.21692	6.86073e+011
933570	-0.656274	-0.218694	7.03046e+011
933580	-0.620972	-0.22037	7.19333e+011
933590	-0.585399	-0.221946	7.34884e+011
933600	-0.549571	-0.223423	7.49652e+011
933610	-0.513505	-0.2248	7.63591e+011
933620	-0.477217	-0.226075	7.7666e+011
933630	-0.440724	-0.227248	7.88817e+011
933640	-0.40404	-0.22832	8.00027e+011
933650	-0.367184	-0.229289	8.10254e+011
933660	-0.330171	-0.230154	8.19466e+011
933670	-0.293019	-0.230917	8.27636e+011
933680	-0.255744	-0.231575	8.34738e+011
933690	-0.218362	-0.23213	8.40751e+011
933700	-0.180891	-0.23258	8.45654e+011
933710	-0.143347	-0.232926	8.49434e+011
933720	-0.105747	-0.233168	8.5208e+011
933730	-0.0681079	-0.233305	8.53581e+011
933740	-0.030447	-0.233337	8.53936e+011
933750	0.00721918	-0.233265	8.53141e+011
933760	0.0448736	-0.233088	8.51201e+011
933770	0.0824995	-0.232806	8.48122e+011
933780	0.12008	-0.232421	8.43913e+011
933790	0.157598	-0.231931	8.38588e+011
933800	0.195037	-0.231337	8.32164e+011
933810	0.232381	-0.23064	8.24661e+011
933820	0.269611	-0.229839	8.16103e+011
933830	0.306713	-0.228935	8.06516e+011
933840	0.343668	-0.227929	7.95931e+011
933850	0.380462	-0.226822	7.8438e+011
933860	0.417076	-0.225612	7.719e+011
933870	0.453495	-0.224302	7.58529e+011
933880	0.489703	-0.222891	7.44309e+011
933890	0.525683	-0.221381	7.29282e+011
933900	0.561419	-0.219772	7.13494e+011
933910	0.596895	-0.218065	6.96995e+011
933920	0.632096	-0.21626	6.79832e+011
933930	0.667006	-0.214359	6.62059e+011
933940	0.701608	-0.212362	6.43728e+011
933950	0.735888	-0.21027	6.24892e+011
933960	0.769831	-0.208084	6.05609e+011
933970	0.803421	-0.205806	5.85933e+011
933980	0.836643	-0.203436	5.65921e+011
933990	0.869482	-0.200975	5.45632e+011
934000	0.901924	-0.198425	5.25122e+011
934010	0.933955	-0.195786	5.04449e+011
934020	0.965559	-0.19306	4.8367e+011
934030	0.996724	-0.190248	4.62842e+011
934040	1.02743	-0.187351	4.42021e+011
934050	1.05768	-0.184371	4.21263e+011
934060	1.08744	-0.181309	4.00621e+011
934070	1.11671	-0.178167	3.80148e+011
934080	1.14547	-0.174945	3.59896e+011
934090	1.17371	-0.171645	3.39914e+011
934100	1.20141	-0.168269	3.20251e+011
934110	1.22858	-0.164819	3.00951e+011
934120	1.25518	-0.161295	2.82059e+011
934130	1.28122	-0.1577	2.63616e+011
934140	1.30668	-0.154035	2.4566e+011
934150	1.33154	-0.150302	2.28228e+011
934160	1.3558	-0.146502	2.11352e+011
934170	1.37945	-0.142638	1.95064e+011
934180	1.40248	-0.13871	1.79389e+011
934190	1.42487	-0.134721	1.64353e+011
934200	1.44662	-0.130672	1.49977e+011
934210	1.46771	-0.126566	1.36278e+011
934220	1.48814	-0.122404	1.2327e+011
934230	1.5079	-0.118188	1.10966e+011
934240	1.52698	-0.11392	9.93734e+010
934250	1.54537	-0.109601	8.84959e+010
934260	1.56306	-0.105235	7.83349e+010
934270	1.58005	-0.100822	6.88883e+010
934280	1.59632	-0.0963656	6.01506e+010
934290	1.61188	-0.0918666	5.21131e+010
934300	1.62671	-0.0873273	4.47636e+010
934310	1.6408	-0.08275	3.80871e+010
934320	1.65416	-0.0781365	3.20654e+010
934330	1.66677	-0.0734891	2.66773e+010
934340	1.67864	-0.0688097	2.1899e+010
934350	1.68975	-0.0641006	1.77035e+010
934360	1.70009	-0.0593637	1.40617e+010
934370	1.70968	-0.0546013	1.09417e+010
934380	1.71849	-0.0498155	8.30935e+009
934390	1.72653	-0.0450084	6.12851e+009
934400	1.7338	-0.0401822	4.36089e+009
934410	1.74028	-0.0353391	2.96647e+009
934420	1.74599	-0.0304812	1.90357e+009
934430	1.75091	-0.0256107	1.12912e+009
934440	1.75504	-0.0207299	5.98775e+008
934450	1.75839	-0.0158408	2.67181e+008
934460	1.76094	-0.0109457	8.81476e+007
934470	1.76271	-0.00604687	1.48616e+007
934480	1.76369	-0.00114638	101266
934490	1.76387	0.00375352	3.5546e+006
934500	1.76327	0.00865064	4.3513e+007
934510	1.76187	0.0135428	1.66955e+008
934520	1.75968	0.0184278	4.20622e+008
934530	1.75671	0.0233034	8.50611e+008
934540	1.75295	0.0281675	1.50216e+009
934550	1.7484	0.0330178	2.41946e+009
934560	1.74307	0.0378523	3.64544e+009
934570	1.73696	0.0426687	5.22158e+009
934580	1.73007	0.0474649	7.18772e+009
934590	1.72241	0.0522387	9.58189e+009
934600	1.71398	0.056988	1.24401e+010
934610	1.70478	0.0617108	1.57964e+010
934620	1.69482	0.0664048	1.96821e+010
934630	1.6841	0.0710679	2.41265e+010
934640	1.67263	0.0756982	2.91562e+010
934650	1.66041	0.0802934	3.47948e+010
934660	1.64745	0.0848517	4.10634e+010
934670	1.63375	0.0893708	4.79802e+010
934680	1.61932	0.0938489	5.556e+010
934690	1.60417	0.0982839	6.38148e+010
934700	1.58831	0.102674	7.27534e+010
934710	1.57173	0.107017	8.23814e+010
934720	1.55446	0.111311	9.27011e+010
934730	1.53649	0.115554	1.03711e+011
934740	1.51784	0.119744	1.15408e+011
934750	1.49851	0.12388	1.27784e+011
934760	1.47851	0.127959	1.40827e+011
934770	1.45785	0.13198	1.54524e+011
934780	1.43655	0.135941	1.68858e+011
934790	1.41461	0.13984	1.83808e+011
934800	1.39203	0.143675	1.99351e+011
934810	1.36884	0.147445	2.1546e+011
934820	1.34504	0.151148	2.32105e+011
934830	1.32064	0.154783	2.49255e+011
934840	1.29565	0.158347	2.66874e+011
934850	1.27009	0.16184	2.84925e+011
934860	1.24397	0.165259	3.03368e+011
934870	1.21729	0.168603	3.2216e+011
934880	1.19008	0.171871	3.41259e+011
934890	1.16233	0.175061	3.60616e+011
934900	1.13407	0.178172	3.80185e+011
934910	1.10531	0.181203	3.99915e+011
934920	1.07606	0.184151	4.19756e+011
934930	1.04633	0.187016	4.39656e+011
934940	1.01614	0.189797	4.5956e+011
934950	0.985507	0.192492	4.79416e+011
934960	0.954434	0.1951	4.99167e+011
934970	0.922941	0.19762	5.18761e+011
934980	0.89104	0.200051	5.3814e+011
934990	0.858747	0.202391	5.5725e+011
935000	0.826076	0.204641	5.76036e+011
935010	0.793042	0.206798	5.94444e+011
935020	0.75966	0.208862	6.1242e+011
935030	0.725945	0.210831	6.2991e+011
935040	0.691912	0.212706	6.46864e+011
935050	0.657576	0.214485	6.63229e+011
935060	0.622953	0.216167	6.78958e+011
935070	0.588059	0.217752	6.94003e+011
935080	0.552908	0.219239	7.08319e+011
935090	0.517518	0.220628	7.21861e+011
935100	0.481903	0.221917	7.34589e+011
935110	0.446081	0.223106	7.46463e+011
935120	0.410066	0.224195	7.57448e+011
935130	0.373876	0.225183	7.67509e+011
935140	0.337526	0.226071	7.76615e+011
935150	0.301033	0.226856	7.84739e+011
935160	0.264413	0.22754	7.91855e+011
935170	0.227682	0.228121	7.97941e+011
935180	0.190858	0.2286	8.02978e+011
935190	0.153957	0.228977	8.06951e+011
935200	0.116994	0.22925	8.09847e+011
935210	0.0799879	0.229421	8.11659e+011
935220	0.0429539	0.229489	8.12379e+011
935230	0.00590898	0.229454	8.12007e+011
935240	-0.0311303	0.229316	8.10544e+011
935250	-0.0681474	0.229075	8.07994e+011
935260	-0.105126	0.228732	8.04366e+011
935270	-0.142048	0.228286	7.99672e+011
935280	-0.178899	0.227738	7.93925e+011
935290	-0.215661	0.227088	7.87145e+011
935300	-0.252319	0.226336	7.79354e+011
935310	-0.288855	0.225483	7.70574e+011
935320	-0.325253	0.224529	7.60834e+011
935330	-0.361497	0.223474	7.50165e+011
935340	-0.397571	0.22232	7.38599e+011
935350	-0.433459	0.221066	7.26172e+011
935360	-0.469144	0.219713	7.12922e+011
935370	-0.504611	0.218262	6.98891e+011
935380	-0.539844	0.216714	6.84121e+011
935390	-0.574827	0.215068	6.68657e+011
935400	-0.609544	0.213327	6.52546e+011
935410	-0.64398	0.21149	6.35837e+011
935420	-0.678119	0.209559	6.18578e+011
935430	-0.711947	0.207535	6.00822e+011
935440	-0.745448	0.205417	5.82621e+011
935450	-0.778608	0.203209	5.64027e+011
935460	-0.81141	0.200909	5.45096e+011
935470	-0.843842	0.19852	5.2588e+011
935480	-0.875888	0.196043	5.06436e+011
935490	-0.907534	0.193478	4.86818e+011
935500	-0.938765	0.190827	4.67079e+011
935510	-0.969569	0.188091	4.47275e+011
935520	-0.999932	0.185271	4.27459e+011
935530	-1.02984	0.182369	4.07684e+011
935540	-1.05928	0.179385	3.88002e+011
935550	-1.08823	0.176322	3.68464e+011
935560	-1.1167	0.173181	3.49118e+011
935570	-1.14465	0.169962	3.30013e+011
935580	-1.17209	0.166668	3.11196e+011
935590	-1.19899	0.1633	2.92709e+011
935600	-1.22535	0.15986	2.74596e+011
935610	-1.25116	0.156349	2.56896e+011
